cohort,detail,endpoint_map_h,environment,factor,level,precontrol_position_map_h,state_id,status,two_step_endpoint_map_h
C0_METHOD_INDEPENDENT,,,E1_REPLICA_GT_FINE,latency_cycles,2,0.05873713488000355,e8e29ada3d95a190f9c2b4a8f1e2d8c5758a16280e32bd58c1428e26a1fd590e,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E1_REPLICA_GT_FINE,tracking_error,,,e8e29ada3d95a190f9c2b4a8f1e2d8c5758a16280e32bd58c1428e26a1fd590e,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.00907058734446764,E5_STONEHENGE_SAFER,dt_s,0.025,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.00907058734446764,E5_STONEHENGE_SAFER,dt_s,0.05,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.00907058734446764,E5_STONEHENGE_SAFER,dt_s,0.1,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.00907058734446764,E5_STONEHENGE_SAFER,dt_s,0.2,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,-0.00907058734446764
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,-0.00907058734446764
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,-0.00907058734446764
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.00907058734446764,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.00907058734446764,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.00907058734446764,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.0066307014785707,E5_STONEHENGE_SAFER,dt_s,0.025,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.0066307014785707,E5_STONEHENGE_SAFER,dt_s,0.05,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.0066307014785707,E5_STONEHENGE_SAFER,dt_s,0.1,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.0066307014785707,E5_STONEHENGE_SAFER,dt_s,0.2,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0066307014785707
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0066307014785707
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0066307014785707
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.0066307014785707,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.0066307014785707,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.0066307014785707,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.009618889540433884,E5_STONEHENGE_SAFER,dt_s,0.025,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.009618889540433884,E5_STONEHENGE_SAFER,dt_s,0.05,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.009618889540433884,E5_STONEHENGE_SAFER,dt_s,0.1,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.009618889540433884,E5_STONEHENGE_SAFER,dt_s,0.2,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009618889540433884
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009618889540433884
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009618889540433884
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.009618889540433884,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.009618889540433884,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.009618889540433884,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.0088348388671875,E5_STONEHENGE_SAFER,dt_s,0.025,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.0088348388671875,E5_STONEHENGE_SAFER,dt_s,0.05,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.0088348388671875,E5_STONEHENGE_SAFER,dt_s,0.1,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.0088348388671875,E5_STONEHENGE_SAFER,dt_s,0.2,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0088348388671875
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0088348388671875
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0088348388671875
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.0088348388671875,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.0088348388671875,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.0088348388671875,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.006230030208826065,E5_STONEHENGE_SAFER,dt_s,0.025,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.006230030208826065,E5_STONEHENGE_SAFER,dt_s,0.05,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.006230030208826065,E5_STONEHENGE_SAFER,dt_s,0.1,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.006230030208826065,E5_STONEHENGE_SAFER,dt_s,0.2,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,-0.006230030208826065
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,-0.006230030208826065
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,-0.006230030208826065
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.006230030208826065,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.006230030208826065,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.006230030208826065,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.010956565849483013,E5_STONEHENGE_SAFER,dt_s,0.025,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.010956565849483013,E5_STONEHENGE_SAFER,dt_s,0.05,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.010956565849483013,E5_STONEHENGE_SAFER,dt_s,0.1,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.010956565849483013,E5_STONEHENGE_SAFER,dt_s,0.2,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,-0.010956565849483013
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,-0.010956565849483013
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,-0.010956565849483013
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.010956565849483013,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.010956565849483013,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.010956565849483013,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.007224704138934612,E5_STONEHENGE_SAFER,dt_s,0.025,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.007224704138934612,E5_STONEHENGE_SAFER,dt_s,0.05,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.007224704138934612,E5_STONEHENGE_SAFER,dt_s,0.1,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.007224704138934612,E5_STONEHENGE_SAFER,dt_s,0.2,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007224704138934612
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007224704138934612
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007224704138934612
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.007224704138934612,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.007224704138934612,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.007224704138934612,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.008123615756630898,E5_STONEHENGE_SAFER,dt_s,0.025,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.008123615756630898,E5_STONEHENGE_SAFER,dt_s,0.05,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.008123615756630898,E5_STONEHENGE_SAFER,dt_s,0.1,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.008123615756630898,E5_STONEHENGE_SAFER,dt_s,0.2,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008123615756630898
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008123615756630898
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008123615756630898
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.008123615756630898,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.008123615756630898,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.008123615756630898,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.008555061183869839,E5_STONEHENGE_SAFER,dt_s,0.025,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.008555061183869839,E5_STONEHENGE_SAFER,dt_s,0.05,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.008555061183869839,E5_STONEHENGE_SAFER,dt_s,0.1,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.008555061183869839,E5_STONEHENGE_SAFER,dt_s,0.2,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008555061183869839
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008555061183869839
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008555061183869839
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.008555061183869839,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.008555061183869839,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.008555061183869839,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
