frame_index,file_path,exists,regular_file,decodable,width,height,channels,dtype,finite,min,max,mean,std,zero_pixel_ratio,all_zero,sha256,duplicate_content,near_black_descriptive
254,images/0254.png,True,True,True,640,480,3,uint8,True,1.0,254.0,130.89412000868055,84.57714329346105,0.0,False,e75b7cba2b704f600035059d99696f39c370414ffe010b5bbab8a2c2a3e5a772,False,not_thresholded
255,images/0255.png,True,True,True,640,480,3,uint8,True,1.0,254.0,124.39567274305556,85.6835834359427,0.0,False,f62b762bf6bfd3858a1c46c677b7c0cd5f3567c836a736977e5cb6859ffe45bc,False,not_thresholded
256,images/0256.png,True,True,True,640,480,3,uint8,True,1.0,254.0,135.17421332465278,83.00098654567942,0.0,False,8532a681617807bf9a33c4bef8e5cc629ab2ab48dd1cb0d9456156d500edadc7,False,not_thresholded
257,images/0257.png,True,True,True,640,480,3,uint8,True,1.0,254.0,154.8481857638889,72.04090540980245,0.0,False,c4f615863d5e34b075fd08a35cdfe4c55cb8c2c5bccdf36d2f27c9703b1f9231,False,not_thresholded
258,images/0258.png,True,True,True,640,480,3,uint8,True,1.0,254.0,135.94917860243055,74.82476120950078,0.0,False,d069080b17f81cce758542728c2b0c8d1ac300c47aa239cb33a5011c6186a558,False,not_thresholded
259,images/0259.png,True,True,True,640,480,3,uint8,True,1.0,254.0,153.63601996527777,77.41130762393963,0.0,False,8d7e0f06964c125cf546709017c58c34cd713a509bf78e7921b82782cd9f3f96,False,not_thresholded
260,images/0260.png,True,True,True,640,480,3,uint8,True,1.0,254.0,163.22291666666666,80.91135101510957,0.0,False,12ff4f6890324832cf30c76076374d19bb38e21be5118f4e2e1608ccf5db32f7,False,not_thresholded
261,images/0261.png,True,True,True,640,480,3,uint8,True,1.0,254.0,152.08672960069444,76.46482123431993,0.0,False,2235be75b68c905d767531afb37f14b64e9e6305962eb0634bae168888cbf6e1,False,not_thresholded
262,images/0262.png,True,True,True,640,480,3,uint8,True,1.0,254.0,134.6509939236111,70.10935394603824,0.0,False,206e67a4cecbda658190e13d5c718bfe9830298f03d0db49a53ac298d86a0fab,False,not_thresholded
263,images/0263.png,True,True,True,640,480,3,uint8,True,1.0,254.0,119.44305772569444,69.15590415594325,0.0,False,576ded900db78a446b105f58f703874ab520374d82b5267b662402ece9ade4c3,False,not_thresholded
264,images/0264.png,True,True,True,640,480,3,uint8,True,1.0,254.0,93.52664279513888,73.65005638095886,0.0,False,b062b6460cb367b9c27340f53b1740a74457cbc2e9b985d5c5638a518d818d5c,False,not_thresholded
265,images/0265.png,True,True,True,640,480,3,uint8,True,1.0,254.0,116.97383680555555,81.30464035559002,0.0,False,ffa161f06475336e8c1d925544eb1f283492ae672f50dc5b717bac864c659167,False,not_thresholded
266,images/0266.png,True,True,True,640,480,3,uint8,True,1.0,254.0,132.43920464409723,81.89350955492938,0.0,False,60604b2817cdb97b9a25c1b3fd2474cf87417c8ce9cb7d87c78ef043fab74e15,False,not_thresholded
267,images/0267.png,True,True,True,640,480,3,uint8,True,1.0,254.0,148.34694661458335,79.76101982440152,0.0,False,35b28ee4fdb3c1bba95b0f9becf94a04f7601bd47699cbb24ab8fd688ff26028,False,not_thresholded
268,images/0268.png,True,True,True,640,480,3,uint8,True,1.0,254.0,153.97963975694444,81.25330069390992,0.0,False,86dcb4465e03673a9d67541dc1d3c837a6b40eb3e9f05e9648e77c3309901a38,False,not_thresholded
269,images/0269.png,True,True,True,640,480,3,uint8,True,1.0,254.0,136.84046983506946,80.54628540977072,0.0,False,c9e5b91d4468fbb750b2138eb79b6e0605120860071c3fe5ed3820beb9303dda,False,not_thresholded
270,images/0270.png,True,True,True,640,480,3,uint8,True,1.0,254.0,135.41423285590278,84.58104397499342,0.0,False,43c7044432c77ff14b80000f858e61a3f3ab92eb0bc68070eb6c7125411c06e7,False,not_thresholded
271,images/0271.png,True,True,True,640,480,3,uint8,True,1.0,254.0,128.59717013888888,89.99242912926418,0.0,False,7a81fc6104287d18707ad9b0f3da12c66ae3de72701c7751d8e066453d495408,False,not_thresholded
272,images/0272.png,True,True,True,640,480,3,uint8,True,1.0,254.0,125.26686740451389,91.87291549917158,0.0,False,c82dac689f6b654c8b2234ddd3c3edfb7b4e19a753d2d10e0094f6d8b114b9af,False,not_thresholded
273,images/0273.png,True,True,True,640,480,3,uint8,True,1.0,254.0,136.6559201388889,90.33101813523298,0.0,False,cac3e0c523ef0bf7bc6d2eb39a98a0a217cbbffdbd3241d7be6013c7d5b133ae,False,not_thresholded
274,images/0274.png,True,True,True,640,480,3,uint8,True,1.0,254.0,131.4608865017361,78.69546844357936,0.0,False,83a8b9a2ea104575c7f4c191532d78cd1328898868536dac70d3c8ec21cd06c2,False,not_thresholded
275,images/0275.png,True,True,True,640,480,3,uint8,True,1.0,254.0,128.09869466145832,79.18667402082323,0.0,False,62085b93cbac0cfe10c80ac85bd86b3d1394d1f0764b388595ab0ce12f60c4f3,False,not_thresholded
276,images/0276.png,True,True,True,640,480,3,uint8,True,1.0,252.0,123.97413411458334,80.39777894694484,0.0,False,90ad6cd70919bf96800c61de370075e04952264df287455fb3084ebc27b9fe2e,False,not_thresholded
277,images/0277.png,True,True,True,640,480,3,uint8,True,1.0,253.0,126.07120659722223,79.43308265005612,0.0,False,fc66de9c474297148140e0d03faa3262a85c62578906be5df01ad39ff8f120ac,False,not_thresholded
278,images/0278.png,True,True,True,640,480,3,uint8,True,1.0,254.0,118.98483940972223,80.97694115006496,0.0,False,0444e091efd52198864aca163fd5f14c286901a4d9da0df69ad752d34de1d417,False,not_thresholded
279,images/0279.png,True,True,True,640,480,3,uint8,True,1.0,254.0,137.80195203993057,90.87751648500824,0.0,False,7e7491da4454267e52615e1d2dced412acb473ee6c052d138521d5286da94415,False,not_thresholded
280,images/0280.png,True,True,True,640,480,3,uint8,True,1.0,254.0,131.35408745659723,85.72447614435518,0.0,False,d7a51e427b872784f7aeca1c43ec5385f90aa51971d04a7f20761626519f1429,False,not_thresholded
281,images/0281.png,True,True,True,640,480,3,uint8,True,1.0,254.0,137.00820638020832,84.68075796332876,0.0,False,bd2947ac68db680d82662d1925e1281ad0bd381acfb60022513d943f3d7ef3de,False,not_thresholded
282,images/0282.png,True,True,True,640,480,3,uint8,True,1.0,254.0,136.21634657118057,83.9253502645917,0.0,False,c6d012e8af2fd2ef946f37d427d70a8d2dad17e2930d7783d6d5663685411a3d,False,not_thresholded
283,images/0283.png,True,True,True,640,480,3,uint8,True,1.0,254.0,139.17323567708334,84.65352200081956,0.0,False,db43b011cda60f809a63d19ef81405d5c3ee6aef91cbb8ce2d1913f9c2fb6985,False,not_thresholded
284,images/0284.png,True,True,True,640,480,3,uint8,True,1.0,254.0,143.7582595486111,88.21891340909805,0.0,False,aa4e2b68466fc02db7837b7a85bcf9204e24d185d5aa9b51b75a04dc07a45ec2,False,not_thresholded
285,images/0285.png,True,True,True,640,480,3,uint8,True,1.0,254.0,126.95233506944444,82.32093797823794,0.0,False,9ee96a86f3e396b157ebb335fe68a2a35ba270e44d6438c9aa93bc4ea979974a,False,not_thresholded
286,images/0286.png,True,True,True,640,480,3,uint8,True,1.0,254.0,121.65963541666666,83.990651971099,0.0,False,c68f68cd90818e1ffc4e650f119acfabae42593ae3dfc8bdffe5e45d15025b85,False,not_thresholded
287,images/0287.png,True,True,True,640,480,3,uint8,True,1.0,254.0,112.90004231770833,85.40631642574733,0.0,False,23fcbd59220203ad16592045367ab9c9cf1f018147838e7be6a1d6d8f2649238,False,not_thresholded
288,images/0288.png,True,True,True,640,480,3,uint8,True,1.0,254.0,110.38264214409722,83.55742146049454,0.0,False,a326f55171b4d1009b89f55cc1f422c669af933548cb64ddc92b52b4b50cbc44,False,not_thresholded
289,images/0289.png,True,True,True,640,480,3,uint8,True,1.0,254.0,110.11676323784722,82.76339998965743,0.0,False,d60e3e8d5e1df38b514e04c17e763c0064f321adf5c260c965595f362bbf8894,False,not_thresholded
290,images/0290.png,True,True,True,640,480,3,uint8,True,1.0,254.0,111.45587348090278,80.54613636978694,0.0,False,4227f237bfc3fb55d54b54f0502513a0e80cfc8290e48b897a5a2f36756f44e8,False,not_thresholded
291,images/0291.png,True,True,True,640,480,3,uint8,True,1.0,254.0,110.7406759982639,80.94326624662176,0.0,False,57c6ef72be135e3eaf80312c7b0e5f8e0bb00ab74df1013a45f125d372f4fcb5,False,not_thresholded
292,images/0292.png,True,True,True,640,480,3,uint8,True,1.0,254.0,110.476640625,79.76130433748797,0.0,False,415771bd8e5bcec77b1dd04116c3134dcc380fc274c945edff28e19231cf9ac3,False,not_thresholded
293,images/0293.png,True,True,True,640,480,3,uint8,True,1.0,254.0,111.06814887152778,81.92545346864922,0.0,False,bd0fee45d4a2f61ac2d4c65e641f7342b20a83a09bb01e13e893a3f86861f6ca,False,not_thresholded
294,images/0294.png,True,True,True,640,480,3,uint8,True,1.0,254.0,112.10835720486111,82.98486652447068,0.0,False,6aa57cf8e259094e92422ff495eb8f2b3fc055e0abd5e49ceb5c9fd38778111f,False,not_thresholded
295,images/0295.png,True,True,True,640,480,3,uint8,True,1.0,254.0,112.60517686631944,84.27150412473276,0.0,False,6ce04d78543ca8fd0749fe2a8dbb88555a7214b7733952603cc9e2b6ff77416d,False,not_thresholded
296,images/0296.png,True,True,True,640,480,3,uint8,True,1.0,254.0,112.19544053819445,84.18448550319117,0.0,False,7d90eb6b5862ae06ff0aadbefaa9894e583ef421d62aa60d49c15d4eeffd8111,False,not_thresholded
297,images/0297.png,True,True,True,640,480,3,uint8,True,1.0,254.0,111.76658745659722,84.19693546667051,0.0,False,d789b17240810734a7a0c1ee6add0d9acb0c682a5d7b32800fec25d46104857d,False,not_thresholded
298,images/0298.png,True,True,True,640,480,3,uint8,True,1.0,254.0,111.43300455729167,83.93219798125645,0.0,False,cf293125e6c4e7eff147737f0b9d940c13d15b623443e10ada17dc89bfd32110,False,not_thresholded
299,images/0299.png,True,True,True,640,480,3,uint8,True,1.0,254.0,110.826474609375,83.96279887993876,0.0,False,89af3c6d22f962fe3c7e45249fb8e475c0f3f4abf5a9623867d3e00e1c07b950,False,not_thresholded
