frame_index,processed_rgb_path,processed_depth_path,historical_raw_rgb_path,historical_raw_depth_path,rgb_timestamp,depth_timestamp,rgb_depth_offset_s,rgb_exists,depth_exists,path_unique,pose_record_present,association_policy,association_tolerance_s
274,images/0274.png,depth/0274.png,rgb/1305031952.336993.png,depth/1305031952.348255.png,1305031952.336993,1305031952.348255,0.011261940002441406,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
275,images/0275.png,depth/0275.png,rgb/1305031952.504868.png,depth/1305031952.517162.png,1305031952.504868,1305031952.517162,0.01229405403137207,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
276,images/0276.png,depth/0276.png,rgb/1305031952.636992.png,depth/1305031952.648319.png,1305031952.636992,1305031952.648319,0.011327028274536133,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
277,images/0277.png,depth/0277.png,rgb/1305031952.804919.png,depth/1305031952.815896.png,1305031952.804919,1305031952.815896,0.010977029800415039,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
278,images/0278.png,depth/0278.png,rgb/1305031952.936984.png,depth/1305031952.947523.png,1305031952.936984,1305031952.947523,0.010539054870605469,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
279,images/0279.png,depth/0279.png,rgb/1305031953.104909.png,depth/1305031953.115587.png,1305031953.104909,1305031953.115587,0.01067805290222168,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
280,images/0280.png,depth/0280.png,rgb/1305031953.273087.png,depth/1305031953.283786.png,1305031953.273087,1305031953.283786,0.010699033737182617,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
281,images/0281.png,depth/0281.png,rgb/1305031953.404920.png,depth/1305031953.415905.png,1305031953.40492,1305031953.415905,0.01098489761352539,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
282,images/0282.png,depth/0282.png,rgb/1305031953.572862.png,depth/1305031953.584439.png,1305031953.572862,1305031953.584439,0.011577129364013672,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
283,images/0283.png,depth/0283.png,rgb/1305031953.704929.png,depth/1305031953.715952.png,1305031953.704929,1305031953.715952,0.011022806167602539,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
284,images/0284.png,depth/0284.png,rgb/1305031953.872987.png,depth/1305031953.884444.png,1305031953.872987,1305031953.884444,0.011456966400146484,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
285,images/0285.png,depth/0285.png,rgb/1305031954.004852.png,depth/1305031954.017015.png,1305031954.004852,1305031954.017015,0.012162923812866211,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
286,images/0286.png,depth/0286.png,rgb/1305031954.172997.png,depth/1305031954.184964.png,1305031954.172997,1305031954.184964,0.011966943740844727,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
287,images/0287.png,depth/0287.png,rgb/1305031954.304869.png,depth/1305031954.317325.png,1305031954.304869,1305031954.317325,0.012456178665161133,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
288,images/0288.png,depth/0288.png,rgb/1305031954.472974.png,depth/1305031954.483636.png,1305031954.472974,1305031954.483636,0.010661840438842773,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
289,images/0289.png,depth/0289.png,rgb/1305031954.604885.png,depth/1305031954.616389.png,1305031954.604885,1305031954.616389,0.011503934860229492,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
290,images/0290.png,depth/0290.png,rgb/1305031954.773183.png,depth/1305031954.783603.png,1305031954.773183,1305031954.783603,0.010419845581054688,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
291,images/0291.png,depth/0291.png,rgb/1305031954.937022.png,depth/1305031954.951822.png,1305031954.937022,1305031954.951822,0.014800071716308594,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
292,images/0292.png,depth/0292.png,rgb/1305031955.073048.png,depth/1305031955.083486.png,1305031955.073048,1305031955.083486,0.010437965393066406,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
293,images/0293.png,depth/0293.png,rgb/1305031955.236857.png,depth/1305031955.252519.png,1305031955.236857,1305031955.252519,0.015661954879760742,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
294,images/0294.png,depth/0294.png,rgb/1305031955.372861.png,depth/1305031955.385074.png,1305031955.372861,1305031955.385074,0.012212991714477539,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
295,images/0295.png,depth/0295.png,rgb/1305031955.536891.png,depth/1305031955.552015.png,1305031955.536891,1305031955.552015,0.015124082565307617,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
296,images/0296.png,depth/0296.png,rgb/1305031955.672837.png,depth/1305031955.685832.png,1305031955.672837,1305031955.685832,0.012995004653930664,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
297,images/0297.png,depth/0297.png,rgb/1305031955.837019.png,depth/1305031955.851625.png,1305031955.837019,1305031955.851625,0.014605998992919922,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
298,images/0298.png,depth/0298.png,rgb/1305031955.973194.png,depth/1305031955.987663.png,1305031955.973194,1305031955.987663,0.014469146728515625,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
299,images/0299.png,depth/0299.png,rgb/1305031956.136924.png,depth/1305031956.119493.png,1305031956.136924,1305031956.119493,0.017431020736694336,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
