frame_index,frame_id,location_id,source_candidate_id,location_hash,source_navmesh_position,camera_world_position,base_yaw_deg,yaw_slot,yaw_offset_deg,final_yaw_deg,quaternion_xyzw,camera_to_world,split,independent_valid_hit_fraction,independent_front_facing_fraction,habitat_rgb_nonzero_fraction,habitat_depth_positive_fraction,qualification_status,scene_id,mesh_sha256,navmesh_sha256,protocol_contract_sha256,selected_registry_sha256,planned_output_identity
148,frame_0148,location_049,candidate_0985,82adf9c167ddf4dab293dc77df333e57262b83029d3487d92dd7a169c4775b6d,"[3.8521687984466553,-1.374765157699585,-0.7314116954803467]","[3.8521687984466553,0.12523484230041504,-0.7314116954803467]",335.647149211816,1,-60,275.647149211816,"[0.0,-0.6714157250926466,-0.0,0.7410809160262567]","[[0.09840184819663146,0.0,-0.9951467611721837,3.8521687984466553],[-0.0,1.0,-0.0,0.12523484230041504],[0.9951467611721837,0.0,0.09840184819663146,-0.7314116954803467],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0148
149,frame_0149,location_049,candidate_0985,82adf9c167ddf4dab293dc77df333e57262b83029d3487d92dd7a169c4775b6d,"[3.8521687984466553,-1.374765157699585,-0.7314116954803467]","[3.8521687984466553,0.12523484230041504,-0.7314116954803467]",335.647149211816,2,60,35.647149211815986,"[0.0,0.3060870369922575,0.0,0.9520035324437092]","[[0.812621451570601,0.0,0.5827918809037148,3.8521687984466553],[0.0,1.0,-0.0,0.12523484230041504],[-0.5827918809037148,0.0,0.812621451570601,-0.7314116954803467],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0149
150,frame_0150,location_050,candidate_0775,6590b7d371a737664b28e73f7b0d130e727944458b5d5b1b4f49d37b3e8198d1,"[0.03597864508628845,-1.374765157699585,0.39652779698371887]","[0.03597864508628845,0.12523484230041504,0.39652779698371887]",80.07923162400978,0,0,80.07923162400978,"[0.0,0.6433171193128078,0.0,0.7655998197485882]","[[0.17228616799814123,0.0,0.9850469411741333,0.03597864508628845],[0.0,1.0,-0.0,0.12523484230041504],[-0.9850469411741333,0.0,0.17228616799814123,0.39652779698371887],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0150
151,frame_0151,location_050,candidate_0775,6590b7d371a737664b28e73f7b0d130e727944458b5d5b1b4f49d37b3e8198d1,"[0.03597864508628845,-1.374765157699585,0.39652779698371887]","[0.03597864508628845,0.12523484230041504,0.39652779698371887]",80.07923162400978,1,-60,20.07923162400978,"[0.0,0.17432905814002222,0.0,0.9846874526914684]","[[0.9392187589760256,0.0,0.34331927238000276,0.03597864508628845],[0.0,1.0,-0.0,0.12523484230041504],[-0.34331927238000276,0.0,0.9392187589760256,0.39652779698371887],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0151
152,frame_0152,location_050,candidate_0775,6590b7d371a737664b28e73f7b0d130e727944458b5d5b1b4f49d37b3e8198d1,"[0.03597864508628845,-1.374765157699585,0.39652779698371887]","[0.03597864508628845,0.12523484230041504,0.39652779698371887]",80.07923162400978,2,60,140.07923162400976,"[0.0,0.9399288778886102,0.0,0.3413703333786607]","[[-0.7669325909778841,0.0,0.6417276687941307,0.03597864508628845],[0.0,1.0,-0.0,0.12523484230041504],[-0.6417276687941307,0.0,-0.7669325909778841,0.39652779698371887],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0152
153,frame_0153,location_051,candidate_0203,1a70d3d8d480c925724a71b6e77736e9b0205b503250ca3a1e86d4da4c9a4735,"[-0.27632540464401245,-1.374765157699585,-1.2237504720687866]","[-0.27632540464401245,0.12523484230041504,-1.2237504720687866]",134.38255596748195,0,0,134.38255596748195,"[0.0,0.9218041502230253,0.0,0.38765591525424464]","[[-0.6994457827367878,0.0,0.7146856630797362,-0.27632540464401245],[0.0,1.0,-0.0,0.12523484230041504],[-0.7146856630797362,0.0,-0.6994457827367878,-1.2237504720687866],[0.0,0.0,0.0,1.0]]",eval,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0153
154,frame_0154,location_051,candidate_0203,1a70d3d8d480c925724a71b6e77736e9b0205b503250ca3a1e86d4da4c9a4735,"[-0.27632540464401245,-1.374765157699585,-1.2237504720687866]","[-0.27632540464401245,0.12523484230041504,-1.2237504720687866]",134.38255596748195,1,-60,74.38255596748195,"[0.0,0.6044778537799446,0.0,0.796621945648996]","[[0.2692130485791839,0.0,0.9630806479598175,-0.27632540464401245],[0.0,1.0,-0.0,0.12523484230041504],[-0.9630806479598175,0.0,0.2692130485791839,-1.2237504720687866],[0.0,0.0,0.0,1.0]]",eval,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0154
155,frame_0155,location_051,candidate_0203,1a70d3d8d480c925724a71b6e77736e9b0205b503250ca3a1e86d4da4c9a4735,"[-0.27632540464401245,-1.374765157699585,-1.2237504720687866]","[-0.27632540464401245,0.12523484230041504,-1.2237504720687866]",134.38255596748195,2,60,194.38255596748195,"[0.0,0.9921337690341892,-0.0,-0.12518220457402937]","[[-0.9686588313159717,0.0,-0.24839498488008135,-0.27632540464401245],[0.0,1.0,-0.0,0.12523484230041504],[0.24839498488008135,-0.0,-0.9686588313159717,-1.2237504720687866],[0.0,0.0,0.0,1.0]]",eval,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0155
156,frame_0156,location_052,candidate_0682,594fa1b382f0abcacd95c1743f4988d4cd4f90d61317d15127be1a795b779a29,"[-0.09219787269830704,1.4252347946166992,3.9329936504364014]","[-0.09219787269830704,2.925234794616699,3.9329936504364014]",350.38448844512635,0,0,350.38448844512635,"[0.0,-0.08381273167751552,-0.0,0.9964815231647564]","[[0.9859508520175057,0.0,-0.16703567704521938,-0.09219787269830704],[-0.0,1.0,-0.0,2.925234794616699],[0.16703567704521938,0.0,0.9859508520175057,3.9329936504364014],[0.0,0.0,0.0,1.0]]",train,0.5491738788355626,0.5491738788355626,0.5533919270833333,0.5533984375,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0156
157,frame_0157,location_052,candidate_0682,594fa1b382f0abcacd95c1743f4988d4cd4f90d61317d15127be1a795b779a29,"[-0.09219787269830704,1.4252347946166992,3.9329936504364014]","[-0.09219787269830704,2.925234794616699,3.9329936504364014]",350.38448844512635,1,-60,290.38448844512635,"[0.0,-0.5708247163756752,-0.0,0.8210719476237329]","[[0.34831828634925993,0.0,-0.9373763232526812,-0.09219787269830704],[-0.0,1.0,-0.0,2.925234794616699],[0.9373763232526812,0.0,0.34831828634925993,3.9329936504364014],[0.0,0.0,0.0,1.0]]",train,0.4225019669551534,0.4225019669551534,0.4218033854166667,0.421806640625,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0157
158,frame_0158,location_052,candidate_0682,594fa1b382f0abcacd95c1743f4988d4cd4f90d61317d15127be1a795b779a29,"[-0.09219787269830704,1.4252347946166992,3.9329936504364014]","[-0.09219787269830704,2.925234794616699,3.9329936504364014]",350.38448844512635,2,60,50.38448844512635,"[0.0,0.42565680678908124,0.0,0.9048846793012482]","[[0.6376325656682456,0.0,0.7703406462074622,-0.09219787269830704],[0.0,1.0,-0.0,2.925234794616699],[-0.7703406462074622,0.0,0.6376325656682456,3.9329936504364014],[0.0,0.0,0.0,1.0]]",train,0.2069236821400472,0.2069236821400472,0.19992838541666666,0.19992838541666666,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0158
159,frame_0159,location_053,candidate_0523,42a9128539cbd77e4915047cbae236a3ffab0855b0f6a09fd82d967e48e487e2,"[1.8525996208190918,-1.374765157699585,-0.9349051117897034]","[1.8525996208190918,0.12523484230041504,-0.9349051117897034]",86.8599877337229,0,0,86.8599877337229,"[0.0,0.687467772474121,0.0,0.7262148867996787]","[[0.05477612361894025,0.0,0.9984986611314421,1.8525996208190918],[0.0,1.0,-0.0,0.12523484230041504],[-0.9984986611314421,0.0,0.05477612361894025,-0.9349051117897034],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0159
160,frame_0160,location_053,candidate_0523,42a9128539cbd77e4915047cbae236a3ffab0855b0f6a09fd82d967e48e487e2,"[1.8525996208190918,-1.374765157699585,-0.9349051117897034]","[1.8525996208190918,0.12523484230041504,-0.9349051117897034]",86.8599877337229,1,-60,26.859987733722903,"[0.0,0.23225711184585,0.0,0.9726544268120226]","[[0.8921132679940487,0.0,0.4518118159908821,1.8525996208190918],[0.0,1.0,-0.0,0.12523484230041504],[-0.4518118159908821,0.0,0.8921132679940487,-0.9349051117897034],[0.0,0.0,0.0,1.0]]",train,0.4917387883556255,0.4917387883556255,0.49007486979166665,0.49007486979166665,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0160
161,frame_0161,location_053,candidate_0523,42a9128539cbd77e4915047cbae236a3ffab0855b0f6a09fd82d967e48e487e2,"[1.8525996208190918,-1.374765157699585,-0.9349051117897034]","[1.8525996208190918,0.12523484230041504,-0.9349051117897034]",86.8599877337229,2,60,146.8599877337229,"[0.0,0.9584719986455287,0.0,0.28518665433790163]","[[-0.8373371443751084,0.0,0.5466868451405602,1.8525996208190918],[0.0,1.0,-0.0,0.12523484230041504],[-0.5466868451405602,0.0,-0.8373371443751084,-0.9349051117897034],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0161
162,frame_0162,location_054,candidate_0828,6d1848c94208c8a2de671878dbfdd4950a3d83525c93be06ad749d44ec4c8f52,"[2.2599234580993652,1.4252347946166992,-1.2876893281936646]","[2.2599234580993652,2.925234794616699,-1.2876893281936646]",196.0063899689085,0,0,196.0063899689085,"[0.0,0.9902603064925601,-0.0,-0.13922832106026745]","[[-0.9612309492294782,0.0,-0.27574455977117,2.2599234580993652],[0.0,1.0,-0.0,2.925234794616699],[0.27574455977117,-0.0,-0.9612309492294782,-1.2876893281936646],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0162
163,frame_0163,location_054,candidate_0828,6d1848c94208c8a2de671878dbfdd4950a3d83525c93be06ad749d44ec4c8f52,"[2.2599234580993652,1.4252347946166992,-1.2876893281936646]","[2.2599234580993652,2.925234794616699,-1.2876893281936646]",196.0063899689085,1,-60,136.0063899689085,"[0.0,0.927204742312055,0.0,0.37455489028183253]","[[-0.7194172683319288,0.0,0.6945781410509732,2.2599234580993652],[0.0,1.0,-0.0,2.925234794616699],[-0.6945781410509732,0.0,-0.7194172683319288,-1.2876893281936646],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0163
164,frame_0164,location_054,candidate_0828,6d1848c94208c8a2de671878dbfdd4950a3d83525c93be06ad749d44ec4c8f52,"[2.2599234580993652,1.4252347946166992,-1.2876893281936646]","[2.2599234580993652,2.925234794616699,-1.2876893281936646]",196.0063899689085,2,60,256.0063899689085,"[0.0,-0.7879764212517877,0.0,0.6157054162107275]","[[-0.24181368089754962,0.0,-0.970322700822143,2.2599234580993652],[0.0,1.0,-0.0,2.925234794616699],[0.970322700822143,-0.0,-0.24181368089754962,-1.2876893281936646],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0164
165,frame_0165,location_055,candidate_0557,48b3d7e42658bf13a6ea8a33c00ae0a1cb6d774ab63b6a80942da8f2985751f5,"[0.4716522991657257,-1.374765157699585,2.2526073455810547]","[0.4716522991657257,0.12523484230041504,2.2526073455810547]",248.01374474594343,0,0,248.01374474594343,"[0.0,-0.8289704938991374,0.0,0.5592923388037963]","[[-0.37438415951075904,0.0,-0.9272736926643733,0.4716522991657257],[0.0,1.0,-0.0,0.12523484230041504],[0.9272736926643733,-0.0,-0.37438415951075904,2.2526073455810547],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0165
166,frame_0166,location_055,candidate_0557,48b3d7e42658bf13a6ea8a33c00ae0a1cb6d774ab63b6a80942da8f2985751f5,"[0.4716522991657257,-1.374765157699585,2.2526073455810547]","[0.4716522991657257,0.12523484230041504,2.2526073455810547]",248.01374474594343,1,-60,188.01374474594343,"[0.0,0.997555676106284,-0.0,-0.06987612659653232]","[[-0.9902346538637308,0.0,-0.1394106534213842,0.4716522991657257],[0.0,1.0,-0.0,0.12523484230041504],[0.1394106534213842,-0.0,-0.9902346538637308,2.2526073455810547],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0166
167,frame_0167,location_055,candidate_0557,48b3d7e42658bf13a6ea8a33c00ae0a1cb6d774ab63b6a80942da8f2985751f5,"[0.4716522991657257,-1.374765157699585,2.2526073455810547]","[0.4716522991657257,0.12523484230041504,2.2526073455810547]",248.01374474594343,2,60,308.0137447459434,"[0.0,-0.4382633373024874,-0.0,0.8988466204956695]","[[0.6158504943529722,0.0,-0.7878630392429891,0.4716522991657257],[-0.0,1.0,-0.0,0.12523484230041504],[0.7878630392429891,0.0,0.6158504943529722,2.2526073455810547],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0167
168,frame_0168,location_056,candidate_0345,2ba7825a156391cd74b0ad6ca059f6819bcf2bd255d3d25d258836e726980f23,"[-1.517081379890442,-1.298595666885376,2.2451815605163574]","[-1.517081379890442,0.20140433311462402,2.2451815605163574]",351.8688306041649,0,0,351.8688306041649,"[0.0,-0.0708983083566035,-0.0,0.997483548672444]","[[0.9899468597443439,0.0,-0.14143979242883611,-1.517081379890442],[-0.0,1.0,-0.0,0.20140433311462402],[0.14143979242883611,0.0,0.9899468597443439,2.2451815605163574],[0.0,0.0,0.0,1.0]]",train,0.7183320220298978,0.7183320220298978,0.71697265625,0.71697265625,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0168
169,frame_0169,location_056,candidate_0345,2ba7825a156391cd74b0ad6ca059f6819bcf2bd255d3d25d258836e726980f23,"[-1.517081379890442,-1.298595666885376,2.2451815605163574]","[-1.517081379890442,0.20140433311462402,2.2451815605163574]",351.8688306041649,1,-60,291.8688306041649,"[0.0,-0.560141510458383,-0.0,0.8283969388290865]","[[0.3724829765228023,0.0,-0.9280390251496504,-1.517081379890442],[-0.0,1.0,-0.0,0.20140433311462402],[0.9280390251496504,0.0,0.3724829765228023,2.2451815605163574],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,0.9999967447916667,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0169
170,frame_0170,location_056,candidate_0345,2ba7825a156391cd74b0ad6ca059f6819bcf2bd255d3d25d258836e726980f23,"[-1.517081379890442,-1.298595666885376,2.2451815605163574]","[-1.517081379890442,0.20140433311462402,2.2451815605163574]",351.8688306041649,2,60,51.868830604164884,"[0.0,0.43734203821406087,0.0,0.8992952471856899]","[[0.6174638832215419,0.0,0.7865992327208146,-1.517081379890442],[0.0,1.0,-0.0,0.20140433311462402],[-0.7865992327208146,0.0,0.6174638832215419,2.2451815605163574],[0.0,0.0,0.0,1.0]]",train,0.1935483870967742,0.1935483870967742,0.18907877604166667,0.18907877604166667,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0170
171,frame_0171,location_057,candidate_0821,6bbd6a31962a1042d892bbcd4f91821c07545a5f7531a8fe516220d7f91bc18f,"[-0.5429940223693848,1.4252347946166992,0.9926732778549194]","[-0.5429940223693848,2.925234794616699,0.9926732778549194]",188.58022928293104,0,0,188.58022928293104,"[0.0,0.9971980549170505,-0.0,-0.07480667931175203]","[[-0.9888079214606974,0.0,-0.14919415020896537,-0.5429940223693848],[0.0,1.0,-0.0,2.925234794616699],[0.14919415020896537,-0.0,-0.9888079214606974,0.9926732778549194],[0.0,0.0,0.0,1.0]]",train,0.34067663257277736,0.34067663257277736,0.3365885416666667,0.33663736979166664,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0171
172,frame_0172,location_057,candidate_0821,6bbd6a31962a1042d892bbcd4f91821c07545a5f7531a8fe516220d7f91bc18f,"[-0.5429940223693848,1.4252347946166992,0.9926732778549194]","[-0.5429940223693848,2.925234794616699,0.9926732778549194]",188.58022928293104,1,-60,128.58022928293104,"[0.0,0.9010021878184715,0.0,0.433814542801792]","[[-0.6236098849073444,0.0,0.781735704343769,-0.5429940223693848],[0.0,1.0,-0.0,2.925234794616699],[-0.781735704343769,0.0,-0.6236098849073444,0.9926732778549194],[0.0,0.0,0.0,1.0]]",train,0.11014948859166011,0.11014948859166011,0.10448893229166667,0.10448893229166667,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0172
173,frame_0173,location_057,candidate_0821,6bbd6a31962a1042d892bbcd4f91821c07545a5f7531a8fe516220d7f91bc18f,"[-0.5429940223693848,1.4252347946166992,0.9926732778549194]","[-0.5429940223693848,2.925234794616699,0.9926732778549194]",188.58022928293104,2,60,248.58022928293104,"[0.0,-0.8261955085067194,0.0,0.5633835121152582]","[[-0.3651980365533536,0.0,-0.9309298545527345,-0.5429940223693848],[0.0,1.0,-0.0,2.925234794616699],[0.9309298545527345,-0.0,-0.3651980365533536,0.9926732778549194],[0.0,0.0,0.0,1.0]]",train,0.5900865460267506,0.5900865460267506,0.5879351128472222,0.58796875,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0173
